Date,equity
2020-08-26,0.45347406506445476
2020-08-27,0.4575165085341894
2020-08-28,0.47059676838042447
2020-08-31,0.4380294807734512
2020-09-01,0.4290197015458206
2020-09-02,0.4323188326986668
2020-09-03,0.428162899291001
2020-09-04,0.42545292471137824
2020-09-07,0.42345512540784597
2020-09-08,0.41940826005979204
2020-09-09,0.4202467156925982
2020-09-10,0.4189474514258971
2020-09-11,0.41793142430902913
2020-09-14,0.4189982099810206
2020-09-15,0.42005401019044114
2020-09-16,0.42575372615012036
2020-09-17,0.4290892833421317
2020-09-18,0.4331270858132482
2020-09-21,0.41237214003028055
2020-09-22,0.4125791242418235
2020-09-23,0.40190578705806707
2020-09-24,0.3903492675891613
2020-09-25,0.39514168897992635
2020-09-28,0.39444340574343684
2020-09-29,0.38071957337728857
2020-09-30,0.3774500931826695
2020-10-01,0.3740477133275652
2020-10-05,0.37012559129191847
2020-10-06,0.3696047995715633
2020-10-07,0.36776139270477115
2020-10-08,0.3671203764875489
2020-10-09,0.3701504023106024
2020-10-12,0.3779232758520798
2020-10-13,0.378634810719204
2020-10-14,0.3752419130203434
2020-10-15,0.36219731721820775
2020-10-16,0.36055728013433275
2020-10-19,0.3565319070411535
2020-10-20,0.36189362778239165
2020-10-21,0.35640238918411604
2020-10-22,0.36039192871918724
2020-10-23,0.36174486680736745
2020-10-26,0.3598547698688349
2020-10-27,0.3713668627699307
2020-10-28,0.36684251627110237
2020-10-29,0.36833419602216494
2020-10-30,0.365788524293738
2020-11-02,0.36334181138428884
2020-11-03,0.3680382993029317
2020-11-04,0.3682676820944373
2020-11-05,0.3710378306502448
2020-11-06,0.37394656706514645
2020-11-09,0.37717288911123575
2020-11-10,0.373708993531475
2020-11-11,0.37444879626343897
2020-11-12,0.3752168318385341
2020-11-13,0.3884152784070971
2020-11-14,0.3864377369551417
2020-11-17,0.38669377809592953
2020-11-18,0.38835501824748636
2020-11-19,0.38591489595490974
2020-11-20,0.3961317073024565
2020-11-23,0.3950807868798845
2020-11-24,0.3966345984290954
2020-11-25,0.39113830181841164
2020-11-26,0.39369690659529377
2020-11-27,0.3879119134576058
2020-12-01,0.38485944871535627
2020-12-02,0.39378402502134047
2020-12-03,0.39526172909519586
2020-12-04,0.39547957396564926
2020-12-07,0.3948363628466064
2020-12-08,0.3861011847178817
2020-12-09,0.38599974962244604
2020-12-10,0.3776667232215671
2020-12-11,0.37463992787500655
2020-12-14,0.37936155819671513
2020-12-15,0.37667683766192817
2020-12-16,0.3763819549621248
2020-12-17,0.37295711872767184
2020-12-18,0.3700111745011952
2020-12-21,0.36040219434266074
2020-12-22,0.3671266118552334
2020-12-23,0.369851139158092
2020-12-24,0.36455937339426836
2020-12-28,0.3648619319139458
2020-12-29,0.3591765501809067
2020-12-30,0.35781730588669663
2020-12-31,0.3555049795164265
2021-01-01,0.35474379487609986
2021-01-04,0.35567070406880097
2021-01-05,0.3569982460804284
2021-01-06,0.3520537869154238
2021-01-07,0.35316339925062246
2021-01-08,0.35018737506902115
2021-01-11,0.35250227607258316
2021-01-12,0.3568463892421001
2021-01-13,0.353518218899201
2021-01-14,0.35660517473420766
2021-01-15,0.35247828681353427
2021-01-18,0.35000181706691597
2021-01-19,0.3521940649048426
2021-01-20,0.3578062870545973
2021-01-21,0.3580405829962177
2021-01-22,0.3579836027493977
2021-01-25,0.34829434380619606
2021-01-27,0.3466284342791212
2021-01-28,0.34788091034055263
2021-01-29,0.3385887273665591
2021-02-01,0.339883272929977
2021-02-02,0.34282481146711685
2021-02-03,0.34686071543588154
2021-02-04,0.34945745151557284
2021-02-05,0.3467533032258009
2021-02-08,0.34652583846834734
2021-02-09,0.33951033878356496
2021-02-10,0.33634865858447666
2021-02-11,0.33742453661705885
2021-02-12,0.33066930311783316
2021-02-15,0.32872931920340803
2021-02-16,0.32384934334752485
2021-02-17,0.32435303854067954
2021-02-18,0.3240192739798291
2021-02-19,0.3181813554190212
2021-02-22,0.3120079938476798
2021-02-23,0.3139723825168563
2021-02-24,0.3131008697129416
2021-02-25,0.32232130433640543
2021-02-26,0.316600634016108
2021-03-01,0.31170147055957176
2021-03-02,0.308479030722598
2021-03-03,0.3059095354556358
2021-03-04,0.3088252624315216
2021-03-05,0.307262521502152
2021-03-08,0.30307665594953154
2021-03-09,0.30284370669204197
2021-03-10,0.2985191972738694
2021-03-12,0.29474351535403315
2021-03-15,0.2945887958273326
2021-03-16,0.2934423873720303
2021-03-17,0.2888567216364237
2021-03-18,0.283203305167495
2021-03-19,0.290084553777856
2021-03-22,0.2914910770707646
2021-03-23,0.29011560449092005
2021-03-24,0.284914414940886
2021-03-25,0.27946414288999244
2021-03-26,0.2819339866188221
2021-03-30,0.2850113451903262
2021-03-31,0.2853026499441821
2021-04-01,0.2932439976392999
2021-04-05,0.29255745171025543
2021-04-06,0.29215962807427104
2021-04-07,0.29049770262481006
2021-04-08,0.2973186160462285
2021-04-09,0.2963241799625792
2021-04-12,0.28921495384480533
2021-04-13,0.28127660239785396
2021-04-15,0.28119924505060917
2021-04-16,0.2843628235208846
2021-04-19,0.28612818454976163
2021-04-20,0.2863177321273623
2021-04-22,0.285908408707962
2021-04-23,0.2823210766443188
2021-04-26,0.2840004531266782
2021-04-27,0.28536418886978215
2021-04-28,0.2820820406924279
2021-04-29,0.28411245651350475
2021-04-30,0.2859112343060806
2021-05-03,0.2883046352026195
2021-05-04,0.2838550326190964
2021-05-05,0.281337932185021
2021-05-06,0.28066286970874527
2021-05-07,0.28244427817538886
2021-05-10,0.28483087045299255
2021-05-11,0.29247068991741465
2021-05-12,0.2860413712085361
2021-05-14,0.2811649334972521
2021-05-17,0.2793997156807804
2021-05-18,0.2775942000189158
2021-05-19,0.2775998837588922
2021-05-20,0.2721515138393346
2021-05-21,0.27300502978240637
2021-05-24,0.27027524649181817
2021-05-25,0.2687269028392329
2021-05-26,0.2683428004822558
2021-05-27,0.2661561874190342
2021-05-28,0.26347789498428514
2021-05-31,0.2640628614668155
2021-06-01,0.2618992233324239
2021-06-02,0.26430796440101123
2021-06-03,0.2634743944557036
2021-06-04,0.2619273910792837
2021-06-07,0.2641216403648492
2021-06-08,0.26279285707274525
2021-06-09,0.26021688533571363
2021-06-10,0.25700565356843014
2021-06-11,0.2557551684441879
2021-06-14,0.2534733639189302
2021-06-15,0.2511327381045718
2021-06-16,0.24903764984759053
2021-06-17,0.25077448153909976
2021-06-18,0.24988229868412945
2021-06-21,0.2521546371452057
2021-06-22,0.2513518524667795
2021-06-23,0.25150427722628016
2021-06-24,0.2519126886878928
2021-06-25,0.2510464646962
2021-06-28,0.2502764993610847
2021-06-29,0.24756945538172703
2021-06-30,0.2451870852276481
2021-07-01,0.2444624705628112
2021-07-02,0.24264383032143122
2021-07-05,0.24167425592595868
2021-07-06,0.24015811313663257
2021-07-07,0.23973470508886421
2021-07-08,0.23548907460187013
2021-07-09,0.23346247654805066
2021-07-12,0.2308531886720628
2021-07-13,0.23170234849828805
2021-07-14,0.23195644539077873
2021-07-15,0.23849707745962268
2021-07-16,0.23508008847091214
2021-07-19,0.23692330431432845
2021-07-20,0.23480423573510376
2021-07-22,0.23495386422023723
2021-07-23,0.23433541695550386
2021-07-26,0.23392884427798213
2021-07-27,0.23403722014147904
2021-07-28,0.23308873787653706
2021-07-29,0.23880111350387898
2021-07-30,0.2350848435811363
2021-08-02,0.23269411207561266
2021-08-03,0.2361699904467092
2021-08-04,0.23501792369755142
2021-08-05,0.23268708610851244
2021-08-06,0.2346998732445206
2021-08-09,0.23293533173786438
2021-08-10,0.23398016392853813
2021-08-11,0.2325893844025227
2021-08-12,0.23690667060721923
2021-08-13,0.23697112150839694
2021-08-16,0.23600588027737654
2021-08-17,0.23617086798475648
2021-08-18,0.2348960642081636
2021-08-20,0.23726134310752536
2021-08-23,0.2361496706434103
2021-08-24,0.23544607456927036
2021-08-25,0.23356137067038588
2021-08-26,0.23380542735769544
2021-08-27,0.23451815916184512
2021-08-30,0.2359986799299271
2021-08-31,0.23934398115633718
2021-09-01,0.23774255085431903
2021-09-02,0.238132241416637
2021-09-03,0.23650034317012977
2021-09-06,0.2362647078449816
2021-09-07,0.23517688282969357
2021-09-08,0.23202219523425005
2021-09-09,0.23299770732968195
2021-09-13,0.23442603343864798
2021-09-14,0.23261411054631329
2021-09-15,0.23308818243845097
2021-09-16,0.23056614455441532
2021-09-17,0.22700642653034786
2021-09-20,0.22495459506699447
2021-09-21,0.2301241296194258
2021-09-22,0.22963651709534055
2021-09-23,0.2298977822241641
2021-09-24,0.2265933919570469
2021-09-27,0.2212019507586987
2021-09-28,0.21768018085597093
2021-09-29,0.22718575830407114
2021-09-30,0.2254583439227402
2021-10-01,0.227849389554978
2021-10-04,0.22825220083869124
2021-10-05,0.229910681594036
2021-10-06,0.2259257572012729
2021-10-07,0.22089377913113303
2021-10-08,0.2175707759484709
2021-10-11,0.21977075507193347
2021-10-12,0.22125031703826017
2021-10-13,0.2245187766378293
2021-10-14,0.22142609710674982
2021-10-18,0.22176111029350878
2021-10-19,0.21204804029946658
2021-10-20,0.21026873317491374
2021-10-21,0.20827929746906346
2021-10-22,0.20739852924723215
2021-10-25,0.20864612340689054
2021-10-26,0.210061530740904
2021-10-27,0.20709984326500333
2021-10-28,0.20093657232356207
2021-10-29,0.198855775202839
2021-11-01,0.19974968954061167
2021-11-02,0.19969293080008194
2021-11-03,0.1958352587380305
2021-11-04,0.1950860796290412
2021-11-08,0.19603535799163888
2021-11-09,0.1959296853575696
2021-11-10,0.19694415217170527
2021-11-11,0.19527215565884018
2021-11-12,0.19259875650068167
2021-11-15,0.18924391434406473
2021-11-16,0.18715594211735623
2021-11-17,0.1892607921369249
2021-11-18,0.1866917205868826
2021-11-22,0.1824955126566139
2021-11-23,0.1838682228056052
2021-11-24,0.18219134671772685
2021-11-25,0.18297882979233043
2021-11-26,0.1784510367078419
2021-11-29,0.1748928793475769
2021-11-30,0.1726238081641099
2021-12-01,0.17205708558024235
2021-12-02,0.17364409211615622
2021-12-03,0.17099432179342638
2021-12-06,0.16712448080636585
2021-12-07,0.1684065886294024
2021-12-08,0.1692341803543394
2021-12-09,0.16907655135284774
2021-12-10,0.16924996151365937
2021-12-13,0.16712073058383503
2021-12-14,0.1670752258246386
2021-12-15,0.1662578210171727
2021-12-16,0.16401270143376348
2021-12-17,0.16268135105438716
2021-12-20,0.1610273048072727
2021-12-21,0.1613471820470848
2021-12-22,0.16187510860153081
2021-12-23,0.16064514749572328
2021-12-24,0.16063884801038886
2021-12-27,0.16210250334242554
2021-12-28,0.16257707141131142
2021-12-29,0.16343106403993912
2021-12-30,0.1631297312782728
2021-12-31,0.16234351387898227
2022-01-03,0.1636843126407378
2022-01-04,0.16140183105894024
2022-01-05,0.16315571879131813
2022-01-06,0.16506560983863028
2022-01-07,0.16376874237923167
2022-01-10,0.16599491871513575
2022-01-11,0.16635416763217942
2022-01-12,0.16680720109144445
2022-01-13,0.1671977976375118
2022-01-14,0.16864161657067847
2022-01-17,0.168665364874746
2022-01-18,0.16440963120479335
2022-01-19,0.16473033888214367
2022-01-20,0.1626214415338434
2022-01-21,0.16333027703221328
2022-01-24,0.16069582658743645
2022-01-25,0.16547355939670919
2022-01-27,0.1665033443980317
2022-01-28,0.16330188438312507
2022-01-31,0.16234426163372795
2022-02-01,0.16399043689166187
2022-02-02,0.16517130779498063
2022-02-03,0.16358647819553399
2022-02-04,0.16158070097413071
2022-02-07,0.15925136018214558
2022-02-08,0.16000379321208624
2022-02-09,0.16210164946141123
2022-02-10,0.16157310820434273
2022-02-11,0.1610067107950328
2022-02-14,0.15891513449140765
2022-02-15,0.1588989963902843
2022-02-16,0.1580780261720798
2022-02-17,0.15728789520166558
2022-02-18,0.15622592924915682
2022-02-21,0.1545924168097077
2022-02-22,0.1549578523785519
2022-02-23,0.15368908227260705
2022-02-24,0.15136304393730896
2022-02-25,0.15122060329868248
2022-02-28,0.15411553791858465
2022-03-02,0.15981927027090048
2022-03-03,0.15882603680129206
2022-03-04,0.15550032452501303
2022-03-07,0.15794911845939724
2022-03-08,0.15475687905229105
2022-03-09,0.1518572510002496
2022-03-10,0.15173467291957907
2022-03-11,0.1538647915710433
2022-03-14,0.15368695612368227
2022-03-15,0.15193961529226926
2022-03-16,0.15074756943938486
2022-03-17,0.15010581392484298
2022-03-21,0.14734562719447242
2022-03-22,0.14822278739170708
2022-03-23,0.14747971286487271
2022-03-24,0.1499377620963525
2022-03-25,0.1498873383191915
2022-03-28,0.14961022750866054
2022-03-29,0.15095510051326316
2022-03-30,0.14919039556454705
2022-03-31,0.14990986822969637
2022-04-01,0.1516416896337597
2022-04-04,0.1539107326742316
2022-04-05,0.15358183092390684
2022-04-06,0.15383400385274326
2022-04-07,0.15075675739244065
2022-04-08,0.15050885021403854
2022-04-11,0.15026061804582744
2022-04-12,0.14814044049456612
2022-04-13,0.14845855282483203
2022-04-18,0.14889560629226317
2022-04-19,0.14171956269131428
2022-04-20,0.1399048168027172
2022-04-21,0.1423984249650386
2022-04-22,0.14192507104731822
2022-04-25,0.13950619001763925
2022-04-26,0.14097575148246722
2022-04-27,0.14034121419612697
2022-04-28,0.13827430892676656
2022-04-29,0.13765926711094872
2022-05-02,0.13788357123211667
2022-05-04,0.13394624548909267
2022-05-05,0.13202583572941243
2022-05-06,0.1344958648941559
2022-05-09,0.133486276166443
2022-05-10,0.13214919528984767
2022-05-11,0.13214839810812365
2022-05-12,0.130588776432585
2022-05-13,0.13039121349903574
2022-05-16,0.13121180040314723
2022-05-17,0.1330666394869969
2022-05-18,0.1324495457194115
2022-05-19,0.13172291688541035
2022-05-20,0.13418096500061114
2022-05-23,0.1335558139130601
2022-05-24,0.13240757335284795
2022-05-25,0.13022709278018518
2022-05-26,0.13049916926811203
2022-05-27,0.13145111659538183
2022-05-30,0.1317894082629601
2022-05-31,0.1327789706074019
2022-06-01,0.13204409319779917
2022-06-02,0.13332089228118807
2022-06-03,0.1314036691374178
2022-06-06,0.13040715140302062
2022-06-07,0.1324540548522686
2022-06-08,0.13228535127847818
2022-06-09,0.13332809023989395
2022-06-10,0.13223528514765148
2022-06-13,0.13087668036700698
2022-06-14,0.1292749179396385
2022-06-15,0.12877760035794036
2022-06-16,0.12449139717881849
2022-06-17,0.1221423151081476
2022-06-20,0.12322267818908866
2022-06-21,0.12376147082551225
2022-06-22,0.12152804689207178
2022-06-23,0.12357477264751518
2022-06-24,0.12403511772674188
2022-06-27,0.12335169391552787
2022-06-28,0.12493861275508553
2022-06-29,0.1265674378530838
2022-06-30,0.12525997363232247
2022-07-01,0.12177767131772581
2022-07-04,0.12204057862154365
2022-07-05,0.12072932269793218
2022-07-06,0.12272066948423943
2022-07-07,0.12172644048560795
2022-07-08,0.12209173066134148
2022-07-11,0.12291081176872637
2022-07-12,0.12199134678498372
2022-07-13,0.12099107008368183
2022-07-14,0.11944696148606554
2022-07-15,0.12036354389035836
2022-07-18,0.12066735051546196
2022-07-19,0.1218285287315262
2022-07-20,0.12066682303717394
2022-07-21,0.12087905213364095
2022-07-22,0.11940834287327642
2022-07-25,0.1199857311934076
2022-07-26,0.11954060051698333
2022-07-27,0.12044237186729118
2022-07-28,0.12309823361226399
2022-07-29,0.12526962914305065
2022-08-01,0.12417447340366783
2022-08-02,0.12285673199190787
2022-08-03,0.12248092007037474
2022-08-04,0.12212013764396133
2022-08-05,0.12112881788828357
2022-08-08,0.12270026680995559
2022-08-10,0.12220798983772935
2022-08-11,0.12083929691886625
2022-08-12,0.1216157633654902
2022-08-16,0.12040028480553226
2022-08-17,0.12246345728351199
2022-08-18,0.12163039466709485
2022-08-19,0.11989078384387654
2022-08-22,0.11772588669741658
2022-08-23,0.1180077535053725
2022-08-24,0.11878505645687078
2022-08-25,0.11744704529427313
2022-08-26,0.11639815856433405
2022-08-29,0.1180901971586719
2022-08-30,0.11923508135874288
2022-09-01,0.12083803695494574
2022-09-02,0.11949925939003898
2022-09-05,0.11994730052818585
2022-09-06,0.11876884062823533
2022-09-07,0.11926276599044995
2022-09-08,0.11933865535325298
2022-09-09,0.11888199692783728
2022-09-12,0.11952239208215919
2022-09-13,0.11881339474978665
2022-09-14,0.11947313558040952
2022-09-15,0.1186007661110842
2022-09-16,0.11808795037590385
2022-09-19,0.11842748058035195
2022-09-20,0.11850555069320909
2022-09-21,0.11622655085494184
2022-09-22,0.11758862389129804
2022-09-23,0.11590946916417087
2022-09-26,0.11466561115249507
2022-09-27,0.1146592595376054
2022-09-28,0.11590896171790205
2022-09-29,0.11549926378863942
2022-09-30,0.11485200701039323
2022-10-03,0.11469661342965927
2022-10-04,0.11427455721497122
2022-10-06,0.11420330499493107
2022-10-07,0.11367613210838357
2022-10-10,0.11392437950505611
2022-10-11,0.11235169634152416
2022-10-12,0.11395794200681308
2022-10-13,0.11344758000368584
2022-10-14,0.11145238630409042
2022-10-17,0.11164151209665128
2022-10-18,0.1109765554903654
2022-10-19,0.11060921301443742
2022-10-20,0.1112689906193842
2022-10-21,0.11017169715506527
2022-10-24,0.10932355305887063
2022-10-25,0.10825524692962195
2022-10-27,0.10890423909043936
2022-10-28,0.10883762252128967
2022-10-31,0.10891958892032151
2022-11-01,0.10965675687925525
2022-11-02,0.10891577246300561
2022-11-03,0.10905217481044283
2022-11-04,0.10965173764169264
2022-11-07,0.10920986384016455
2022-11-09,0.1074110294617404
2022-11-10,0.10658897889142901
2022-11-11,0.10532213149792202
2022-11-14,0.105076271714416
2022-11-15,0.10477881092779467
2022-11-16,0.10335301017802552
2022-11-17,0.10258306654595625
2022-11-18,0.10176951193401679
2022-11-21,0.10159864937836516
2022-11-22,0.1012319580854487
2022-11-23,0.10138242307741686
2022-11-24,0.10256142770005378
2022-11-25,0.10248679595654217
2022-11-28,0.10393735307396007
2022-11-29,0.10415602279969184
2022-11-30,0.10503376901829772
2022-12-01,0.10393661133868118
2022-12-02,0.10367353878992017
2022-12-05,0.10391305133514939
2022-12-06,0.10257900607921071
2022-12-07,0.10088554458909194
2022-12-08,0.10162453987131231
2022-12-09,0.10124319817339476
2022-12-12,0.101763998114881
2022-12-13,0.10129676000495338
2022-12-14,0.10158798590896438
2022-12-15,0.10087183870596891
2022-12-16,0.10059295380894909
2022-12-19,0.1003709810363864
2022-12-20,0.09906769182233668
2022-12-21,0.09749359123471464
2022-12-22,0.09644373910863707
2022-12-23,0.09567668157779079
2022-12-26,0.09403114741993372
2022-12-27,0.09426079084646655
2022-12-28,0.09404037247729277
2022-12-29,0.09495488922454477
2022-12-30,0.09487535614506493
2023-01-02,0.09588377072174471
2023-01-03,0.09528041268177052
2023-01-04,0.09411629373138601
2023-01-05,0.09401501934635602
2023-01-06,0.09340583690058887
2023-01-09,0.09302680485937083
2023-01-10,0.09311334104987118
2023-01-11,0.09270425028818893
2023-01-12,0.09131718370421428
2023-01-13,0.09195809087062609
2023-01-16,0.09238972890142441
2023-01-17,0.0928417921252438
2023-01-18,0.09302682396282339
2023-01-19,0.09321328151047466
2023-01-20,0.0922436404752708
2023-01-23,0.092667208976927
2023-01-24,0.09233693856116487
2023-01-25,0.09109178307729938
2023-01-27,0.08727057180311083
2023-01-30,0.08646283090182875
2023-01-31,0.0854877437974607
2023-02-01,0.0838873374775367
2023-02-02,0.08468778050641124
2023-02-03,0.08456767151155795
2023-02-06,0.08436840098092745
2023-02-07,0.08370243454033646
2023-02-08,0.08426961281249823
2023-02-09,0.0840493351509129
2023-02-10,0.08443377705642686
2023-02-13,0.08246675238826127
2023-02-14,0.08198150930517645
2023-02-15,0.08289221900518107
2023-02-16,0.08396974453122721
2023-02-17,0.08403375194163322
2023-02-20,0.08397924711676716
2023-02-21,0.08334181802886374
2023-02-22,0.08268109718868366
2023-02-23,0.08240598381972737
2023-02-24,0.08243296199455587
2023-02-27,0.08180992054884859
2023-02-28,0.08142347397730895
2023-03-01,0.08167011032400505
