Date,Equity,DailyReturn
2020-06-22,0.5174844813774182,0.006871586154264309
2020-06-23,0.5188612863966119,0.0026605725751021048
2020-06-24,0.49285800632924676,-0.05011605365270688
2020-06-25,0.5004209765030877,0.015345129990215867
2020-06-26,0.4907062016075287,-0.019413204784989757
2020-06-29,0.4867538119925174,-0.008054492896286014
2020-06-30,0.48384779750095075,-0.005970193596781304
2020-07-01,0.48081468068730004,-0.00626874159460189
2020-07-02,0.47441143819654763,-0.013317485401234674
2020-07-03,0.4772417438945429,0.005965930561780963
2020-07-06,0.4777492478705194,0.0010634106979725555
2020-07-07,0.4760585145093804,-0.0035389555685857443
2020-07-08,0.4683377878444549,-0.016218020326518867
2020-07-09,0.47529863953705437,0.01486288715808537
2020-07-10,0.475480185433013,0.0003819617412232912
2020-07-13,0.4716178896665125,-0.008122937369058114
2020-07-14,0.4686139063182915,-0.006369527988739354
2020-07-15,0.45776283378736354,-0.023155677594334345
2020-07-16,0.4533943524171417,-0.00954311064111213
2020-07-17,0.45253394381861145,-0.001897704711016468
2020-07-20,0.4623858972380079,0.021770639648073242
2020-07-21,0.4609491278351973,-0.0031072950351489492
2020-07-22,0.4475239091426976,-0.02912516345469618
2020-07-23,0.45078815507806314,0.0072940146183892995
2020-07-24,0.44854694202518364,-0.0049717656234586904
2020-07-27,0.4430442173156544,-0.012267890367693712
2020-07-28,0.44603595432411425,0.006752682670335686
2020-07-29,0.44284175138118254,-0.007161312696802535
2020-07-30,0.4386570545693158,-0.009449643803492003
2020-07-31,0.4437506772104022,0.011611856205270499
2020-08-03,0.4344433204587396,-0.020974293065133764
2020-08-04,0.43731910372303384,0.006619467094712395
2020-08-05,0.4326730283190775,-0.01062399370254552
2020-08-06,0.4400071904486331,0.016950818862106143
2020-08-07,0.45065420958987673,0.024197375343770755
2020-08-10,0.45163071309150227,0.0021668576057776168
2020-08-11,0.44579613502042387,-0.012918913399710075
2020-08-12,0.446780015607618,0.0022070191056031696
2020-08-13,0.450232209580324,0.007726831666835077
2020-08-14,0.44382043252720993,-0.014241044769077504
2020-08-17,0.45309688170840345,0.020901356722968778
2020-08-18,0.4521380284015771,-0.0021162213767859095
2020-08-19,0.447170971002405,-0.01098571030782769
2020-08-20,0.46078840919188724,0.0304524199300249
2020-08-21,0.46160051716778217,0.0017624314320734413
2020-08-24,0.4565953793373375,-0.010843007415057504
2020-08-25,0.4565646490635928,-6.73030764991589e-05
2020-08-26,0.4534740650644544,-0.006769214404744428
2020-08-27,0.4575165085341892,0.008914387351259379
2020-08-28,0.47059676838042425,0.02858970026708363
2020-08-31,0.438029480773451,-0.06920423129775144
2020-09-01,0.4290197015458203,-0.0205688877646355
2020-09-02,0.4323188326986665,0.007689929252570282
2020-09-03,0.4281628992910007,-0.009613121366291555
2020-09-04,0.42545292471137797,-0.006329307336320422
2020-09-07,0.42345512540784574,-0.004695700011669968
2020-09-08,0.4194082600597918,-0.009556774980952754
2020-09-09,0.42024671569259797,0.0019991395321747873
2020-09-10,0.4189474514258969,-0.0030916702455598966
2020-09-11,0.4179314243090289,-0.002425189873837219
2020-09-14,0.4189982099810204,0.0025525375933508343
2020-09-15,0.420054010190441,0.0025198203340019987
2020-09-16,0.4257537261501202,0.013569007369064634
2020-09-17,0.42908928334213153,0.007834475630250193
2020-09-18,0.43312708581324805,0.009410168531049035
2020-09-21,0.4123721400302804,-0.04791883597858526
2020-09-22,0.41257912424182336,0.0005019354884832072
2020-09-23,0.4019057870580669,-0.025869794559698955
2020-09-24,0.3903492675891611,-0.02875429974148669
2020-09-25,0.3951416889799262,0.012277264974425606
2020-09-28,0.39444340574343667,-0.0017671717663912956
2020-09-29,0.3807195733772884,-0.034792906070471474
2020-09-30,0.37745009318266937,-0.008587633584520304
2020-10-01,0.3740477133275651,-0.009014118466405208
2020-10-05,0.37012559129191835,-0.010485619603860519
2020-10-06,0.36960479957156317,-0.0014070675808645072
2020-10-07,0.36776139270477104,-0.004987507924488432
2020-10-08,0.3671203764875488,-0.0017430220516290174
2020-10-09,0.3701504023106023,0.00825349399573927
2020-10-12,0.37792327585207974,0.020999230293838878
2020-10-13,0.37863481071920396,0.0018827495224260637
2020-10-14,0.3752419130203433,-0.00896087101029075
2020-10-15,0.3621973172182077,-0.03476316304098048
2020-10-16,0.36055728013433264,-0.004528021070037358
2020-10-19,0.3565319070411534,-0.011164309570117381
2020-10-20,0.3618936277823915,0.015038543915283364
2020-10-21,0.3564023891841159,-0.01517362610644668
2020-10-22,0.36039192871918707,0.0111939191659296
2020-10-23,0.3617448668073673,0.0037540743295458867
2020-10-26,0.3598547698688347,-0.005224944738577597
2020-10-27,0.3713668627699305,0.03199094152702742
2020-10-28,0.36684251627110215,-0.012182956942044854
2020-10-29,0.3683341960221647,0.004066267362423659
2020-10-30,0.36578852429373776,-0.006911309772263952
2020-11-02,0.3633418113842886,-0.006688872796578926
2020-11-03,0.36803829930293147,0.012925811925552422
2020-11-04,0.36826768209443705,0.0006232579379374936
2020-11-05,0.3710378306502446,0.007522106039967946
2020-11-06,0.37394656706514623,0.00783946049329809
2020-11-09,0.37717288911123553,0.008627762173110787
2020-11-10,0.37370899353147485,-0.00918384030178565
2020-11-11,0.3744487962634388,0.0019796224997770118
2020-11-12,0.37521683183853394,0.002051109745202062
2020-11-13,0.3884152784070969,0.035175518389970906
2020-11-14,0.3864377369551415,-0.0050913070671816385
2020-11-17,0.3866937780959293,0.0006625676436395889
2020-11-18,0.38835501824748614,0.004296009518789612
2020-11-19,0.3859148959549096,-0.006283225857587782
2020-11-20,0.39613170730245634,0.026474260140350925
2020-11-23,0.39508078687988435,-0.0026529570928024437
2020-11-24,0.3966345984290952,0.003932895754010124
2020-11-25,0.3911383018184115,-0.013857330229012366
2020-11-26,0.39369690659529366,0.006541432442149331
2020-11-27,0.3879119134576057,-0.014694027412399113
2020-12-01,0.38485944871535616,-0.007868963639300897
2020-12-02,0.39378402502134036,0.023189183312957606
2020-12-03,0.39526172909519575,0.003752574964856148
2020-12-04,0.39547957396564914,0.000551140812322215
2020-12-07,0.3948363628466063,-0.001626407939588681
2020-12-08,0.3861011847178816,-0.022123540156604893
2020-12-09,0.385999749622446,-0.0002627163537706201
2020-12-10,0.377666723221567,-0.021588165300702067
2020-12-11,0.3746399278750065,-0.008014461323839761
2020-12-14,0.3793615581967151,0.012603115606203863
2020-12-15,0.3766768376619281,-0.007076944083498349
2020-12-16,0.37638195496212473,-0.0007828532851494874
2020-12-17,0.3729571187276718,-0.009099363530320148
2020-12-18,0.37001117450119514,-0.007898881878234731
2020-12-21,0.3604021943426607,-0.025969432332653586
2020-12-22,0.3671266118552333,0.018658092592464204
2020-12-23,0.3698511391580919,0.007421219859520711
2020-12-24,0.3645593733942683,-0.014307826050960593
2020-12-28,0.3648619319139458,0.0008299293386986317
2020-12-29,0.3591765501809067,-0.015582282599928776
2020-12-30,0.35781730588669663,-0.00378433473322648
2020-12-31,0.3555049795164265,-0.006462310045457498
2021-01-01,0.3547437948760998,-0.0021411363670970074
2021-01-04,0.35567070406880097,0.002612897550540394
2021-01-05,0.3569982460804284,0.0037325031171828726
2021-01-06,0.3520537869154238,-0.013850093716960776
2021-01-07,0.35316339925062246,0.0031518261596350516
2021-01-08,0.3501873750690212,-0.008426762761702067
2021-01-11,0.3525022760725833,0.006610463906946418
2021-01-12,0.3568463892421002,0.012323645730510036
2021-01-13,0.3535182188992011,-0.009326619081021836
2021-01-14,0.3566051747342078,0.008732098290772594
2021-01-15,0.3524782868135344,-0.01157270901564822
2021-01-18,0.350001817066916,-0.007025878867620738
2021-01-19,0.3521940649048427,0.006263532733338684
2021-01-20,0.3578062870545975,0.01593502761402621
2021-01-21,0.3580405829962179,0.0006548122548351021
2021-01-22,0.3579836027493979,-0.00015914465992417082
2021-01-25,0.3482943438061962,-0.027066208811760917
2021-01-27,0.3466284342791214,-0.0047830507635283626
2021-01-28,0.3478809103405528,0.003613310212233989
2021-01-29,0.33858872736655926,-0.026710815965432233
2021-02-01,0.33988327292997716,0.0038233569483736574
2021-02-02,0.342824811467117,0.008654555170609646
2021-02-03,0.34686071543588165,0.011772496720680703
2021-02-04,0.34945745151557295,0.007486394290653786
2021-02-05,0.346753303225801,-0.007738133149097992
2021-02-08,0.34652583846834745,-0.0006559843996797321
2021-02-09,0.33951033878356507,-0.02024524265143124
2021-02-10,0.33634865858447677,-0.009312471044081616
2021-02-11,0.33742453661705896,0.003198698746443629
2021-02-12,0.33066930311783327,-0.020019983036657973
2021-02-15,0.32872931920340814,-0.0058668400608502536
2021-02-16,0.32384934334752496,-0.014844966879463461
2021-02-17,0.32435303854067965,0.0015553380097923508
2021-02-18,0.32401927397982916,-0.0010290162914833312
2021-02-19,0.31818135541902126,-0.01801719536341939
2021-02-22,0.31200799384767985,-0.019402021728179397
2021-02-23,0.31397238251685633,0.006295956218786758
2021-02-24,0.31310086971294165,-0.0027757626225863863
2021-02-25,0.3223213043364055,0.02944876720373646
2021-02-26,0.31660063401610805,-0.017748346892784927
2021-03-01,0.31170147055957176,-0.015474269253317519
2021-03-02,0.30847903072259797,-0.010338224683986263
2021-03-03,0.30590953545563576,-0.008329562177835204
2021-03-04,0.30882526243152153,0.009531337333251066
2021-03-05,0.30726252150215194,-0.0050602755651056874
2021-03-08,0.3030766559495315,-0.013623091850436309
2021-03-09,0.3028437066920419,-0.0007686149788070917
2021-03-10,0.2985191972738694,-0.014279674045100998
2021-03-12,0.29474351535403315,-0.012648037226136388
2021-03-15,0.2945887958273326,-0.0005249293661803156
2021-03-16,0.2934423873720303,-0.003891554843702294
2021-03-17,0.2888567216364237,-0.01562714158876055
2021-03-18,0.283203305167495,-0.01957169781925483
2021-03-19,0.2900845537778561,0.024297910669832445
2021-03-22,0.29149107707076466,0.00484866662009753
2021-03-23,0.2901156044909201,-0.004718746774916349
2021-03-24,0.28491441494088604,-0.017927989634204056
2021-03-25,0.2794641428899925,-0.01912950614318465
2021-03-26,0.28193398661882213,0.008837783993640436
2021-03-30,0.2850113451903263,0.010915174181056697
2021-03-31,0.28530264994418214,0.0010220812566648085
2021-04-01,0.2932439976393,0.027834819258326204
2021-04-05,0.2925574517102555,-0.002341210509239411
2021-04-06,0.2921596280742711,-0.0013598137174725133
2021-04-07,0.2904977026248101,-0.005688415817117987
2021-04-08,0.2973186160462285,0.023480094196228096
2021-04-09,0.2963241799625792,-0.0033446815301154675
2021-04-12,0.28921495384480533,-0.023991380381687577
2021-04-13,0.28127660239785396,-0.027447928751329842
2021-04-15,0.28119924505060917,-0.00027502233241349927
2021-04-16,0.2843628235208846,0.01125030925920889
2021-04-19,0.28612818454976163,0.00620812878075605
2021-04-20,0.2863177321273623,0.0006624568561777178
2021-04-22,0.285908408707962,-0.0014296125369496204
2021-04-23,0.2823210766443188,-0.012547137315249257
2021-04-26,0.2840004531266782,0.005948463013532468
2021-04-27,0.28536418886978215,0.004801878757903388
2021-04-28,0.2820820406924279,-0.01150161199397004
2021-04-29,0.28411245651350475,0.0071979620400248745
2021-04-30,0.2859112343060806,0.006331217626462493
2021-05-03,0.2883046352026195,0.008371132748063559
2021-05-04,0.2838550326190964,-0.015433683819880195
2021-05-05,0.281337932185021,-0.00886755612838852
2021-05-06,0.2806628697087453,-0.0023994719483177995
2021-05-07,0.28244427817538886,0.006347146911496182
2021-05-10,0.28483087045299255,0.008449780937398454
2021-05-11,0.29247068991741465,0.026822301431975504
2021-05-12,0.2860413712085361,-0.02198277957594308
2021-05-14,0.2811649334972521,-0.0170480154345537
2021-05-17,0.2793997156807805,-0.006278228918930373
2021-05-18,0.2775942000189159,-0.006462124191734753
2021-05-19,0.2775998837588922,2.0474995428454434e-05
2021-05-20,0.2721515138393346,-0.01962670101220132
2021-05-21,0.27300502978240637,0.003136179295977204
2021-05-24,0.27027524649181817,-0.009999021969536392
2021-05-25,0.2687269028392329,-0.005728766036412258
2021-05-26,0.2683428004822558,-0.0014293409142102087
2021-05-27,0.2661561874190342,-0.008148581066053984
2021-05-28,0.26347789498428514,-0.010062859934690804
2021-05-31,0.2640628614668155,0.002220172901279849
2021-06-01,0.2618992233324239,-0.008193647991137643
2021-06-02,0.26430796440101123,0.009197205848640477
2021-06-03,0.2634743944557036,-0.003153782925901294
2021-06-04,0.2619273910792837,-0.005871551122133667
2021-06-07,0.2641216403648492,0.008377318907060394
2021-06-08,0.26279285707274525,-0.005030951989652976
2021-06-09,0.2602168853357137,-0.009802289779582862
2021-06-10,0.2570056535684302,-0.012340597202754933
2021-06-11,0.25575516844418794,-0.004865593837644067
2021-06-14,0.2534733639189303,-0.00892183152793491
2021-06-15,0.2511327381045718,-0.009234208195173843
2021-06-16,0.24903764984759053,-0.008342553315804246
2021-06-17,0.25077448153909976,0.006974173152421548
2021-06-18,0.24988229868412945,-0.0035577098973333943
2021-06-21,0.25215463714520575,0.009093635175610126
2021-06-22,0.25135185246677955,-0.003183699841950216
2021-06-23,0.25150427722628027,0.0006064198771753571
2021-06-24,0.2519126886878929,0.0016238748148413862
2021-06-25,0.2510464646962001,-0.0034385881719757316
2021-06-28,0.2502764993610848,-0.003067023214396114
2021-06-29,0.24756945538172714,-0.010816213213259429
2021-06-30,0.2451870852276482,-0.009623037504386645
2021-07-01,0.24446247056281128,-0.002955354129538068
2021-07-02,0.24264383032143128,-0.007439343295488565
2021-07-05,0.24167425592595876,-0.003995874917520514
2021-07-06,0.24015811313663266,-0.006273497288807661
2021-07-07,0.2397347050888643,-0.001763038700789088
2021-07-08,0.2354890746018702,-0.017709703254772058
2021-07-09,0.23346247654805075,-0.008605911154246693
2021-07-12,0.2308531886720629,-0.011176476470945107
2021-07-13,0.23170234849828814,0.0036783543303424704
2021-07-14,0.2319564453907788,0.00109665220977484
2021-07-15,0.23849707745962276,0.028197673308128612
2021-07-16,0.23508008847091222,-0.014327173419091621
2021-07-19,0.2369233043143286,0.0078407995139258
2021-07-20,0.2348042357351039,-0.008944112042322816
2021-07-22,0.23495386422023737,0.0006372478105645119
2021-07-23,0.234335416955504,-0.0026322072496481885
2021-07-26,0.23392884427798227,-0.0017350031113688713
2021-07-27,0.23403722014147912,0.00046328559366570765
2021-07-28,0.23308873787653714,-0.004052698388609333
2021-07-29,0.23880111350387906,0.024507300006779698
2021-07-30,0.23508484358113638,-0.015562196793032612
2021-08-02,0.23269411207561275,-0.010169653938997936
2021-08-03,0.2361699904467093,0.014937543284150978
2021-08-04,0.23501792369755153,-0.004878125061438476
2021-08-05,0.23268708610851255,-0.00991770139216519
2021-08-06,0.2346998732445207,0.008650188412559823
2021-08-09,0.2329353317378645,-0.007518289133534584
2021-08-10,0.23398016392853824,0.004485503263410351
2021-08-11,0.23258938440252283,-0.0059440061185707105
2021-08-12,0.23690667060721937,0.01856183684301338
2021-08-13,0.23697112150839714,0.00027205186334589015
2021-08-16,0.23600588027737673,-0.004073244135725629
2021-08-17,0.23617086798475667,0.0006990830363464706
2021-08-18,0.23489606420816378,-0.0053978028173872206
2021-08-20,0.23726134310752553,0.010069470117922696
2021-08-23,0.23614967064341047,-0.004685434422459833
2021-08-24,0.23544607456927052,-0.002979449737206652
2021-08-25,0.23356137067038604,-0.008004821920825744
2021-08-26,0.2338054273576956,0.0010449360123596652
2021-08-27,0.23451815916184532,0.0030483971745416394
2021-08-30,0.2359986799299273,0.006313032531780394
2021-08-31,0.23934398115633743,0.014175084485232858
2021-09-01,0.23774255085431925,-0.006690915285528454
2021-09-02,0.23813224141663716,0.001639128380332311
2021-09-03,0.23650034317012994,-0.006852907597892366
2021-09-06,0.23626470784498177,-0.0009963424238190743
2021-09-07,0.23517688282969373,-0.0046042636888526944
2021-09-08,0.2320221952342502,-0.013414105831686118
2021-09-09,0.23299770732968209,0.004204391284407194
2021-09-13,0.23442603343864812,0.006130215294114505
2021-09-14,0.23261411054631342,-0.007729188033243295
2021-09-15,0.2330881824384511,0.0020380186353454732
2021-09-16,0.23056614455441546,-0.010820101892988987
2021-09-17,0.227006426530348,-0.015439031740530962
2021-09-20,0.2249545950669946,-0.009038649234360263
2021-09-21,0.23012412961942594,0.022980346549008157
2021-09-22,0.2296365170953407,-0.002118910889056469
2021-09-23,0.2298977822241643,0.0011377333715401061
2021-09-24,0.22659339195704709,-0.014373302061240545
2021-09-27,0.2212019507586989,-0.023793461723588982
2021-09-28,0.21768018085597113,-0.015921061684349813
2021-09-29,0.22718575830407128,0.04366762932078583
2021-09-30,0.22545834392274033,-0.007603532872069052
2021-10-01,0.22784938955497813,0.010605265658551799
2021-10-04,0.22825220083869138,0.0017678839715129513
2021-10-05,0.22991068159403608,0.007266001156837731
2021-10-06,0.22592575720127295,-0.017332489143760177
2021-10-07,0.2208937791311331,-0.02227270645222168
2021-10-08,0.21757077594847096,-0.015043443938226209
2021-10-11,0.21977075507193353,0.010111556176936265
2021-10-12,0.22125031703826023,0.006732296869264687
2021-10-13,0.2245187766378293,0.014772677586734728
2021-10-14,0.22142609710674985,-0.013774703289374468
2021-10-18,0.2217611102935088,0.0015129796854860267
2021-10-19,0.21204804029946664,-0.043799699510823076
2021-10-20,0.2102687331749138,-0.008391056677722664
2021-10-21,0.2082792974690635,-0.009461395785341775
2021-10-22,0.2073985292472322,-0.004228784293658028
2021-10-25,0.2086461234068906,0.006015443620485783
2021-10-26,0.21006153074090406,0.006783770102707365
2021-10-27,0.20709984326500339,-0.01409914259624101
2021-10-28,0.20093657232356213,-0.02975990152515362
2021-10-29,0.19885577520283906,-0.010355492266347688
